,norm_form,True label,Predicted,Norm morph features,Transformed morph features
5,_скорбя#,скорбев,скорбив,"GRND,impf,intr pres","GRND,impf,intr past"
6,_шьюсь#,шейтесь,шьйтесь,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,impr,excl"
7,_аистёнок#,аистятах,аистёнах,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,loct"
8,_тамбовагроинформ#,тамбовагроинформа,тамбовагроифформа,"NOUN,inan,masc,Orgn sing,nomn","NOUN,inan,masc,Orgn sing,gent"
0,_кривая#,кривые,криваи,"NOUN,inan,femn sing,nomn","NOUN,inan,femn plur,nomn"
1,_лямжусь#,лямзятся,лямуятся,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,3per,pres,indc"
2,_9-й#,9-е,5-о,"ADJF,Abbr,Anum masc,sing,nomn","ADJF,Abbr,Anum neut,sing,accs"
3,_начинённый#,начиненный,начинённый,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv inan,masc,sing,accs,Infr"
4,_бесформен#,бесформенно,бесформно,"ADJS,Qual masc,sing","ADJS,Qual neut,sing"
5,_ищусь#,искался,ищился,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr masc,sing,past,indc"
6,_проморозил#,проморозь,проморози,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,excl"
7,_ленинскуголь#,ленинскугля,ленинскуголя,"NOUN,inan,masc,Sgtm,Orgn sing,nomn","NOUN,inan,masc,Sgtm,Orgn sing,gent"
8,_махающий#,машущего,махающего,"PRTF,impf,intr,pres,actv masc,sing,nomn,Infr","PRTF,impf,intr,pres,actv anim,masc,sing,accs"
9,_разыскал#,разыщи,разыскай,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,excl"
0,_засмердел#,засмердите,засмердейте,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,impr,excl"
1,_краснозвёздный#,краснозвёздного,краснозвёзднзого,"ADJF masc,sing,nomn","ADJF masc,sing,gent"
2,_липецкавтотрансобслуживание#,липецкавтотрансобслуживание,липецкавтотрансобстуживание,"NOUN,inan,neut,Sgtm,Orgn sing,nomn","NOUN,inan,neut,Sgtm,Orgn sing,accs"
3,_сеногной#,сеногною,сеногному,"NOUN,inan,masc sing,nomn","NOUN,inan,masc sing,datv"
4,_психолого-импрессионистический#,психолого-импрессионистическое,психолого-импрессионистичкое,"ADJF masc,sing,nomn","ADJF neut,sing,nomn"
5,_исказил#,исказите,исказьте,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,impr,excl"
6,_окривел#,окривеют,окривуют,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,3per,futr,indc"
7,_превозвысился#,превозвысьтесь,превозвыситесь,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,impr,excl"
8,_естествоиспытатель#,естествоиспытателей,естествоиспытатель,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,accs"
0,_туркестанка#,туркестанок,туроестанок,"NOUN,anim,femn sing,nomn","NOUN,anim,femn plur,gent"
1,_обрыднул#,обрыднет,обрыднёт,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,3per,futr,indc"
2,_петушкиинтерлес#,петушкиинтерлесы,петушкининерлесы,"NOUN,inan,masc,Orgn sing,nomn","NOUN,inan,masc,Orgn plur,accs"
3,_нижневартовскнефтепрогресс#,нижневартовскнефтепрогрессами,нижневартовскнефтепроогессами,"NOUN,inan,masc,Orgn sing,nomn","NOUN,inan,masc,Orgn plur,ablt"
4,_стыдливость#,стыдливость,стылливость,"NOUN,inan,femn sing,nomn","NOUN,inan,femn sing,accs"
5,_перепал#,перепадёте,перепаете,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,2per,futr,indc"
6,_ломоть#,ломтями,ломотями,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,ablt"
7,_отблистал#,отблещу,отблистаю,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,1per,futr,indc,Infr"
8,_обшлёпался#,обшлёпаются,обшлепаются,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,3per,futr,indc"
9,_экспериментально-исследовательский#,экспериментально-исследовательским,экспериментально-исследоватетседоватетсл,"ADJF masc,sing,nomn","ADJF plur,datv"
0,_пифагореец#,пифагорейцами,пифагорьйцами,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,ablt"
1,_мучаю#,мучает,мучают,"VERB,impf,tran sing,1per,pres,indc,Infr","VERB,impf,tran sing,3per,pres,indc,Infr"
2,_дружусь#,дружитесь,друдитесь,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,impr,excl"
3,_неразрешен#,неразрешена,неразрешна,"ADJS masc,sing","ADJS femn,sing"
4,_перестарался#,перестарайся,перестараись,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,excl"
5,_блещу#,блещи,блесть,"VERB,impf,intr sing,1per,pres,indc,Infr","VERB,impf,intr sing,impr,excl,Infr"
6,_нагружённый#,нагруженном,нагружённом,"PRTF,perf,tran,past,pssv masc,sing,nomn,Infr","PRTF,perf,tran,past,pssv masc,sing,loct"
7,_мучаю#,мучит,мучает,"VERB,impf,tran sing,1per,pres,indc,Infr","VERB,impf,tran sing,3per,pres,indc"
8,_скачу#,скачут,скачат,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,3per,pres,indc"
9,_перенизал#,перенижу,перенизаю,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,1per,futr,indc"
0,_превознёсши#,превознеся,превознесши,"GRND,perf,tran past,V-sh","GRND,perf,tran past"
1,_наслал#,нашлите,наслите,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,impr,excl"
2,_фадиевна#,фадиевны,фадьевны,"NOUN,anim,femn,Patr sing,nomn","NOUN,anim,femn,Patr plur,nomn"
3,_20-й#,20-ый,41-й,"ADJF,Abbr,Anum masc,sing,nomn","ADJF,Abbr,Anum inan,masc,sing,accs"
4,_юганскнефтегеофизика#,юганскнефтегеофизики,юганскнефтегефофыфики,"NOUN,inan,femn,Sgtm,Orgn sing,nomn","NOUN,inan,femn,Sgtm,Orgn sing,gent"
5,_стыдливый#,стыдливой,стылливой,"ADJF,Qual masc,sing,nomn","ADJF,Qual femn,sing,ablt"
6,_андориевич#,андориевичей,андорьевичей,"NOUN,anim,masc,Patr sing,nomn","NOUN,anim,masc,Patr plur,accs"
7,_створожил#,створожьте,створожите,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,impr,excl"
8,_13-й#,13-му,11-му,"ADJF,Abbr,Anum masc,sing,nomn","ADJF,Abbr,Anum masc,sing,datv"
9,_голося#,голосивши,головавшись,"GRND,impf,intr pres","GRND,impf,intr past,V-sh"
10,_пиррихий#,пиррихиями,пиррихаями,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,ablt"
11,_тонкопластинчатый#,тонкопластинчатые,тонкопластичнатые,"ADJF masc,sing,nomn","ADJF plur,nomn"
12,_хромец#,хромцов,хромецов,"NOUN,anim,masc sing,nomn","NOUN,anim,masc plur,accs"
13,_обезденежел#,обезденежейте,обезденежьте,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,impr,excl"
14,_осетин-дигорец#,осетином-дигорцем,осетин-дигорцем,"NOUN,anim,masc sing,nomn","NOUN,anim,masc sing,ablt"
15,_мелясь#,моловшись,мелившись,"GRND,impf,intr pres","GRND,impf,intr past,V-sh"
0,_обалдел#,обалдеем,обалдим,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,1per,futr,indc"
1,_макроснимок#,макроснимке,макроснимок,"NOUN,inan,masc sing,nomn","NOUN,inan,masc sing,loct"
2,_воздуховытяжной#,воздуховытяжной,воздуховытятный,"ADJF masc,sing,nomn","ADJF inan,masc,sing,accs"
3,_гипрониистройдормаш#,гипрониистройдормаша,гипрониистройдромаша,"NOUN,inan,masc,Sgtm,Orgn sing,nomn","NOUN,inan,masc,Sgtm,Orgn sing,gent"
4,_чёт#,чётами,четами,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,ablt"
5,_клею#,клеила,клела,"VERB,impf,tran sing,1per,pres,indc","VERB,impf,tran femn,sing,past,indc"
6,_овиннее#,поовинней,поввинней,"COMP,Qual","COMP,Qual Cmp2,V-ej"
7,_межъязыковой#,межъязыковую,межъязыкувую,"ADJF masc,sing,nomn","ADJF femn,sing,accs"
0,_убился#,убейся,убись,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,impr,excl"
1,_угомонённый#,угомонённому,угомоненному,"PRTF,perf,tran,past,pssv masc,sing,nomn","PRTF,perf,tran,past,pssv neut,sing,datv"
2,_курсктурбоатомэнергоремонт#,курсктурбоатомэнергоремонтам,курсктурбоатомэнергореммт,"NOUN,inan,masc,Orgn sing,nomn","NOUN,inan,masc,Orgn plur,datv"
3,_сдвинутый#,сдвинутым,сдвинутом,"PRTF,perf,tran,past,pssv,Adjx masc,sing,nomn","PRTF,perf,tran,past,pssv,Adjx masc,sing,ablt"
4,_воспитательно-исправительный#,воспитательно-исправительного,воспитательноиисправительного,"ADJF masc,sing,nomn","ADJF neut,sing,gent"
5,_переосвидетельствовал#,переосвидетельствуй,переосвиделейсй,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,excl"
6,_экономико-статистический#,экономико-статистическое,экономико-статистчиеское,"ADJF masc,sing,nomn","ADJF neut,sing,nomn"
7,_убил#,убьёшь,убишь,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,2per,futr,indc"
8,_противоконкурентен#,противоконкурентны,противоконкурныньны,"ADJS masc,sing",ADJS plur
9,_зерно#,зёрен,зерн,"NOUN,inan,neut sing,nomn","NOUN,inan,neut plur,gent"
10,_протолкнулся#,протолкнётся,протолкнется,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,3per,futr,indc"
11,_нобль#,нобля,нобеля,"NOUN,inan,masc sing,nomn","NOUN,inan,masc sing,gent"
0,_догружённый#,догружённое,догруженное,"PRTF,perf,tran,past,pssv masc,sing,nomn,Infr","PRTF,perf,tran,past,pssv neut,sing,accs,Infr"
1,_христос#,христа,христоса,"NOUN,anim,masc,Sgtm sing,nomn","NOUN,anim,masc,Sgtm sing,gent"
2,_красновато-синий#,красновато-синей,красновато-синий,"ADJF masc,sing,nomn","ADJF femn,sing,ablt"
3,_померил#,померьте,померите,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,impr,excl"
4,_подобтёр#,подобтёрла,подобтёра,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran femn,sing,past,indc"
5,_среднее#,средним,среднем,"NOUN,inan,neut sing,nomn","NOUN,inan,neut plur,datv"
6,_колпачу#,колпачило,колпатило,"VERB,impf,tran sing,1per,pres,indc","VERB,impf,tran neut,sing,past,indc"
7,_божий#,божьи,божие,"ADJF masc,sing,nomn","ADJF plur,nomn"
8,_рыча#,рычав,рычив,"GRND,impf,intr pres","GRND,impf,intr past"
0,_отсалютовал#,отсалютуете,отсалютоете,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,2per,futr,indc"
1,_жучусь#,жучьтесь,жутьтесь,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr plur,impr,excl"
2,_гариевна#,гарьевнам,гариевнам,"NOUN,anim,femn,Patr sing,nomn,V-ie","NOUN,anim,femn,Patr plur,datv"
3,_никотинамидадениндинуклеотид#,никотинамидадениндинуклеотида,никотинамидадениндинуклеоидида,"NOUN,inan,masc sing,nomn","NOUN,inan,masc sing,gent"
4,_воспитательно-исправительный#,воспитательно-исправительных,воспитательноиисправительных,"ADJF masc,sing,nomn","ADJF anim,plur,accs"
5,_приволжскрайгаз#,приволжскрайгазом,приволжскрайазазом,"NOUN,inan,masc,Orgn sing,nomn","NOUN,inan,masc,Orgn sing,ablt"
6,_терпёж#,терпежи,терпёжи,"NOUN,inan,masc sing,nomn","NOUN,inan,masc plur,accs"
7,_противорелигиозен#,противорелигиозны,противорелигиозеы,"ADJS,Qual masc,sing","ADJS,Qual plur"
8,_генерал-губернатор#,генерал-губернатору,генерал-губерынтору,"NOUN,anim,masc sing,nomn","NOUN,anim,masc sing,datv"
9,_оффшор#,оффшором,оффмором,"NOUN,inan,masc sing,nomn","NOUN,inan,masc sing,ablt"
10,_выдрал#,выдеремте,выдерёмте,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran plur,impr,incl"
11,_снуюсь#,сновалась,снувалась,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr femn,sing,past,indc"
12,_концентрированнее#,поконцентрированней,поконцентрировннней,COMP,"COMP Cmp2,V-ej"
13,_исакиевич#,исакьевича,исакиевича,"NOUN,anim,masc,Patr sing,nomn,V-ie","NOUN,anim,masc,Patr sing,gent"
14,_резвлюсь#,резвилось,резвлилось,"VERB,impf,intr sing,1per,pres,indc","VERB,impf,intr neut,sing,past,indc"
15,_запал#,западёте,запаете,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr plur,2per,futr,indc"
0,_отвожу#,отвозит,отводит,"VERB,impf,tran sing,1per,pres,indc","VERB,impf,tran sing,3per,pres,indc"
1,_нюхнул#,нюхнём,нюхнем,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,incl"
2,_махающийся#,машущийся,махающийся,"PRTF,impf,intr,pres,actv masc,sing,nomn","PRTF,impf,intr,pres,actv inan,masc,sing,accs,Infr"
3,_тот-то#,та-то,тот-то,"ADJF,Apro masc,sing,nomn","ADJF,Apro femn,sing,nomn"
4,_выискался#,выищусь,выискаюсь,"VERB,perf,intr masc,sing,past,indc","VERB,perf,intr sing,1per,futr,indc"
5,_обхлестал#,обхлещет,обхлестает,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,3per,futr,indc"
6,_позабросил#,позабрось,позаброси,"VERB,perf,tran masc,sing,past,indc","VERB,perf,tran sing,impr,excl"
